host_id,room_type,neighbourhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,date
29032166,Entire home/apt,Campo de Ourique,49,4.5,14,6,278,1,38.717752,-9.167016,30/3/17
107739163,Entire home/apt,Santa Maria Maior,0,0,4,1,188,1,38.70918,-9.136134,30/3/17
107739163,Entire home/apt,Santa Maria Maior,0,0,4,2,206,1,38.709539,-9.135534,30/3/17
17263208,Entire home/apt,Belém,0,0,6,4,195,1,38.698082,-9.224261,30/3/17
2563358,Entire home/apt,Misericórdia,0,0,4,1,196,1,38.70747,-9.143029,30/3/17
107739163,Entire home/apt,Santa Maria Maior,0,0,4,1,188,1,38.709821,-9.136654,30/3/17
45429583,Entire home/apt,Misericórdia,3,4,7,3,196,1,38.70719,-9.147676,30/3/17
1526948,Entire home/apt,Santa Maria Maior,14,4.5,6,3,206,1,38.710791,-9.141896,30/3/17
13842164,Entire home/apt,Santa Maria Maior,3,4.5,6,3,196,1,38.711376,-9.140864,30/3/17
32120628,Entire home/apt,Misericórdia,0,0,8,3,188,1,38.714657,-9.151575,30/3/17
1466881,Entire home/apt,Santo António,3,5,10,3,188,1,38.725963,-9.144601,30/3/17
18933102,Entire home/apt,Parque das Nações,0,0,6,2,200,1,38.775077,-9.098424,30/3/17
2083563,Entire home/apt,Belém,1,0,2,1,195,1,38.705017,-9.21033,30/3/17
107739163,Entire home/apt,Santa Maria Maior,0,0,4,2,206,1,38.710457,-9.136856,30/3/17
2563358,Entire home/apt,Misericórdia,0,0,4,1,196,1,38.707956,-9.145098,30/3/17
45429583,Entire home/apt,Misericórdia,2,0,7,3,196,1,38.708077,-9.147499,30/3/17
66790855,Entire home/apt,Misericórdia,0,0,7,7,195,1,38.709522,-9.143504,30/3/17
13842164,Entire home/apt,Santa Maria Maior,7,4.5,6,3,196,1,38.712979,-9.1404,30/3/17
1526948,Entire home/apt,Santa Maria Maior,0,0,6,3,200,1,38.713262,-9.142029,30/3/17
7146174,Entire home/apt,Misericórdia,10,4.5,8,2,188,1,38.714286,-9.145814,30/3/17
1593947,Entire home/apt,Santo António,7,4.5,12,4,195,1,38.716392,-9.146987,30/3/17
59935333,Entire home/apt,Arroios,2,0,9,5,206,1,38.722449,-9.134676,30/3/17
32120628,Entire home/apt,Santo António,0,0,8,3,188,1,38.715598,-9.151031,30/3/17
621667,Entire home/apt,Arroios,0,0,6,1,198,1,38.722099,-9.138596,30/3/17
15821540,Entire home/apt,Arroios,18,5,6,3,195,1,38.724573,-9.139144,30/3/17
11926451,Shared room,Arroios,18,4.5,4,1,13,1,38.723162,-9.132549,30/3/17
46550307,Shared room,Santo António,1,0,8,1,14,1,38.717113,-9.145,30/3/17
50896149,Shared room,Santo António,5,4,8,1,18,1,38.71876,-9.141471,30/3/17
3573506,Shared room,Campo de Ourique,0,0,10,1,14,1,38.717711,-9.156486,30/3/17
61255540,Shared room,Arroios,13,4.5,5,1,12,1,38.727832,-9.135428,30/3/17
24225052,Shared room,Areeiro,1,0,4,1,21,1,38.738725,-9.129227,30/3/17
5799522,Shared room,Santo António,0,0,6,1,23,1,38.722539,-9.144064,30/3/17
5799522,Shared room,Santo António,10,4,9,1,18,1,38.723686,-9.142573,30/3/17
3573506,Shared room,Santo António,0,0,10,1,11,1,38.719935,-9.15489,30/3/17
23163473,Shared room,Arroios,6,4,8,1,19,1,38.732055,-9.133557,30/3/17
5799522,Shared room,Santo António,41,4,16,1,10,1,38.724535,-9.143821,30/3/17
72951043,Shared room,Arroios,1,0,8,1,10,1,38.735619,-9.132748,30/3/17
77905788,Shared room,Arroios,1,0,7,1,14,1,38.734037,-9.133879,30/3/17
91501272,Shared room,Santo António,12,4,4,1,11,1,38.723987,-9.146613,30/3/17
48360716,Shared room,Arroios,11,4.5,4,1,11,1,38.7297,-9.139511,30/3/17
91501272,Shared room,Santo António,0,0,8,1,11,1,38.724962,-9.147498,30/3/17
8203783,Shared room,Areeiro,3,4.5,1,1,23,1,38.741473,-9.138143,30/3/17
46762399,Shared room,Avenidas Novas,7,4.5,6,1,18,1,38.728595,-9.14988,30/3/17
46762399,Shared room,Avenidas Novas,9,4,6,1,16,1,38.729017,-9.149932,30/3/17
58899339,Shared room,Avenidas Novas,0,0,9,1,14,1,38.735702,-9.144458,30/3/17
53320272,Shared room,Avenidas Novas,21,4,6,1,16,1,38.732044,-9.148959,30/3/17
40574313,Shared room,Avenidas Novas,22,5,4,1,13,1,38.732551,-9.150726,30/3/17
53320272,Shared room,Avenidas Novas,2,0,10,1,16,1,38.733829,-9.149238,30/3/17
53320272,Shared room,Avenidas Novas,1,0,6,1,16,1,38.733663,-9.149497,30/3/17
53320272,Shared room,Avenidas Novas,0,0,6,1,16,1,38.734156,-9.150111,30/3/17
53320272,Shared room,Avenidas Novas,6,4,8,1,16,1,38.733844,-9.150675,30/3/17
91501272,Shared room,Santo António,3,4.5,8,1,11,1,38.725084,-9.148648,30/3/17
58899339,Shared room,Avenidas Novas,1,0,9,1,15,1,38.735217,-9.144291,30/3/17
1489229,Shared room,Campolide,10,4.5,3,1,11,1,38.729003,-9.166141,30/3/17
53320272,Shared room,Avenidas Novas,6,4,6,1,16,1,38.732784,-9.148877,30/3/17
107813252,Shared room,Areeiro,0,0,4,1,16,1,38.739292,-9.132256,30/3/17
74013803,Shared room,Arroios,0,0,4,1,39,1,38.735025,-9.135242,30/3/17
46762399,Shared room,Avenidas Novas,11,4.5,6,1,16,1,38.729899,-9.148684,30/3/17
1489229,Shared room,Campolide,27,4.5,3,1,11,1,38.729525,-9.167495,30/3/17
47396637,Shared room,Santo António,1,0,1,1,14,1,38.72612,-9.148315,30/3/17
32344156,Shared room,Misericórdia,15,4.5,8,1,14,1,38.714269,-9.148023,30/3/17
12771657,Shared room,Misericórdia,12,4.5,6,1,10,1,38.71414,-9.144635,30/3/17
58899339,Shared room,Avenidas Novas,3,5,9,1,23,1,38.734229,-9.145199,30/3/17
1489229,Shared room,Campolide,0,0,1,1,16,1,38.727706,-9.166888,30/3/17
91501272,Shared room,Santo António,3,4.5,4,1,11,1,38.726163,-9.148153,30/3/17
35027409,Shared room,Arroios,4,3,1,1,18,1,38.721204,-9.138756,30/3/17
110311377,Shared room,Campolide,1,0,6,1,11,1,38.726434,-9.167481,30/3/17
53320272,Shared room,Avenidas Novas,0,0,4,1,20,1,38.73324,-9.148487,30/3/17
28812904,Shared room,Santa Maria Maior,22,4,1,1,10,1,38.712782,-9.137569,30/3/17
28812904,Shared room,Santa Maria Maior,3,2.5,1,1,11,1,38.710566,-9.135661,30/3/17
28812904,Shared room,Santa Maria Maior,1,0,1,1,11,1,38.711457,-9.136102,30/3/17
73826302,Shared room,Arroios,13,4,4,1,13,1,38.727017,-9.141158,30/3/17
28812904,Shared room,Santa Maria Maior,5,3.5,1,1,11,1,38.712146,-9.13674,30/3/17
32344156,Shared room,Misericórdia,39,4.5,8,1,12,1,38.714618,-9.149599,30/3/17
1379661,Shared room,Santa Maria Maior,34,4.5,8,1,20,1,38.715726,-9.132671,30/3/17
28812904,Shared room,Santa Maria Maior,16,4.5,1,1,11,1,38.710105,-9.136448,30/3/17
40574313,Shared room,Avenidas Novas,3,5,4,1,13,1,38.733028,-9.152479,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.710228,-9.132033,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.708686,-9.132131,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.709214,-9.132709,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.70921,-9.133637,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.710411,-9.132191,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.710639,-9.132414,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.709704,-9.133505,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.710202,-9.134,30/3/17
84902024,Shared room,Arroios,5,5,2,1,21,1,38.730699,-9.135679,30/3/17
77967946,Shared room,Areeiro,0,0,2,1,23,1,38.746485,-9.130219,30/3/17
823551,Shared room,Campo de Ourique,1,0,4,1,41,1,38.721642,-9.157656,30/3/17
86685076,Shared room,Santa Maria Maior,3,3,2,1,28,1,38.717797,-9.13411,30/3/17
1379661,Shared room,Santa Maria Maior,26,4.5,6,1,21,1,38.715699,-9.134668,30/3/17
89310636,Shared room,Olivais,3,5,1,1,21,1,38.761446,-9.104488,30/3/17
1489229,Shared room,Campolide,27,4.5,1,1,11,1,38.727478,-9.166483,30/3/17
32344156,Shared room,Misericórdia,30,4.5,2,1,15,1,38.713646,-9.150002,30/3/17
6855202,Shared room,Santo António,1,0,1,1,20,1,38.725079,-9.148459,30/3/17
66077974,Shared room,Arroios,10,4.5,1,1,15,1,38.732752,-9.138959,30/3/17
6981742,Shared room,Alvalade,10,4.5,1,1,15,1,38.745865,-9.133706,30/3/17
109696496,Shared room,Campolide,0,0,6,1,11,1,38.726608,-9.168177,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.708939,-9.131885,30/3/17
118222757,Shared room,Arroios,0,0,2,1,19,1,38.733079,-9.133344,30/3/17
101182323,Shared room,Belém,4,4,8,1,16,1,38.702934,-9.203295,30/3/17
28812904,Shared room,Santa Maria Maior,3,4.5,1,1,11,1,38.711736,-9.136816,30/3/17
49273694,Shared room,Alvalade,0,0,1,1,11,1,38.75477,-9.167945,30/3/17
89310636,Shared room,Olivais,2,0,1,1,20,1,38.759867,-9.10573,30/3/17
35989446,Shared room,Olivais,1,0,2,1,23,1,38.771122,-9.111228,30/3/17
6981742,Shared room,Alvalade,5,4.5,2,1,29,1,38.747595,-9.135601,30/3/17
84902024,Shared room,Arroios,8,5,2,1,20,1,38.728879,-9.134302,30/3/17
23368082,Shared room,Penha de França,12,4.5,2,1,14,1,38.73584,-9.129112,30/3/17
84472028,Shared room,São Vicente,10,4.5,1,1,12,1,38.713148,-9.122304,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.709986,-9.13262,30/3/17
6855202,Shared room,Santo António,0,0,1,1,24,1,38.723623,-9.147124,30/3/17
28812904,Shared room,Santa Maria Maior,8,4.5,1,1,11,1,38.712452,-9.136634,30/3/17
40574313,Shared room,Avenidas Novas,39,4.5,4,1,13,1,38.734299,-9.154355,30/3/17
1379661,Shared room,Santa Maria Maior,0,0,4,1,23,1,38.71556,-9.133353,30/3/17
73826302,Shared room,Arroios,40,4.5,6,1,13,1,38.728274,-9.140541,30/3/17
12452885,Shared room,Alcântara,0,0,2,1,39,1,38.702893,-9.18439,30/3/17
99041816,Shared room,Misericórdia,2,0,12,1,16,1,38.711557,-9.143356,30/3/17
89310636,Shared room,Olivais,6,4,2,1,40,1,38.761038,-9.105909,30/3/17
78249982,Shared room,Misericórdia,4,5,10,1,23,1,38.70552,-9.14225,30/3/17
6401752,Shared room,Areeiro,44,4.5,4,1,16,1,38.73816,-9.135948,30/3/17
52218341,Shared room,Areeiro,15,5,1,1,16,1,38.739915,-9.124392,30/3/17
84902024,Shared room,Arroios,10,5,2,1,20,1,38.729029,-9.133879,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.709219,-9.131979,30/3/17
91501272,Shared room,Santo António,4,5,4,1,11,1,38.726191,-9.147674,30/3/17
22066144,Shared room,Marvila,49,4.5,2,1,16,1,38.745197,-9.121821,30/3/17
123079348,Shared room,Arroios,0,0,3,1,41,1,38.731765,-9.136077,30/3/17
66077974,Shared room,Arroios,26,4.5,1,1,13,1,38.732538,-9.139503,30/3/17
6981742,Shared room,Alvalade,4,4.5,2,1,29,1,38.745851,-9.135649,30/3/17
99226664,Shared room,Marvila,0,0,1,1,16,1,38.755217,-9.113912,30/3/17
84472028,Shared room,São Vicente,7,4.5,2,1,28,1,38.714905,-9.122155,30/3/17
89310636,Shared room,Olivais,11,4,1,1,20,1,38.760942,-9.105936,30/3/17
6855202,Shared room,Santo António,2,0,1,1,23,1,38.723344,-9.146837,30/3/17
73826302,Shared room,Arroios,15,4.5,3,1,13,1,38.728488,-9.142226,30/3/17
43870192,Shared room,Carnide,0,0,2,1,23,1,38.761813,-9.198304,30/3/17
88769130,Shared room,Estrela,5,4.5,1,1,11,1,38.71619,-9.161861,30/3/17
13060370,Shared room,Arroios,0,0,2,1,33,1,38.72767,-9.142681,30/3/17
118409410,Shared room,Santa Maria Maior,0,0,13,1,10,1,38.718646,-9.134468,30/3/17
25913998,Shared room,Arroios,1,0,1,1,15,1,38.725201,-9.134477,30/3/17
3624045,Shared room,Misericórdia,0,0,1,1,23,1,38.708071,-9.148776,30/3/17
105922671,Shared room,Misericórdia,4,5,1,1,10,1,38.709111,-9.14796,30/3/17
103885214,Shared room,Santa Maria Maior,0,0,1,1,16,1,38.709948,-9.133517,30/3/17
58899339,Shared room,Arroios,24,5,9,1,21,1,38.73508,-9.144475,30/3/17
84902024,Shared room,Arroios,13,4.5,2,1,21,1,38.73095,-9.136173,30/3/17
72524317,Shared room,Ajuda,6,5,2,1,23,1,38.703416,-9.200875,30/3/17
95779617,Shared room,Arroios,0,0,1,1,33,1,38.732699,-9.135252,30/3/17
105612235,Shared room,Penha de França,0,0,2,1,32,1,38.728772,-9.126009,30/3/17
118544523,Shared room,Santa Maria Maior,0,0,6,1,20,1,38.711398,-9.136818,30/3/17
32344156,Shared room,Misericórdia,18,5,8,1,33,1,38.713993,-9.148454,30/3/17
58856345,Shared room,Arroios,0,0,1,1,28,1,38.732779,-9.134539,30/3/17
6401752,Shared room,Areeiro,40,4,4,1,16,1,38.737871,-9.134375,30/3/17
66077974,Shared room,Arroios,78,4.5,1,1,15,1,38.731514,-9.138977,30/3/17
6981742,Shared room,Alvalade,13,5,1,1,15,1,38.747521,-9.135839,30/3/17
107813252,Shared room,Areeiro,3,5,3,1,16,1,38.73942,-9.130251,30/3/17
40574313,Shared room,Avenidas Novas,8,4.5,4,1,13,1,38.73194,-9.151173,30/3/17
123079348,Shared room,Arroios,0,0,2,1,34,1,38.727834,-9.136257,30/3/17
73826302,Shared room,Arroios,22,4.5,2,1,13,1,38.726601,-9.140036,30/3/17
112226564,Shared room,Olivais,9,4,1,1,14,1,38.760964,-9.103965,30/3/17
123079348,Shared room,Arroios,0,0,2,1,34,1,38.732005,-9.134631,30/3/17
89310636,Shared room,Olivais,21,4.5,1,1,20,1,38.761404,-9.104563,30/3/17
66077974,Shared room,Arroios,40,5,1,1,13,1,38.732296,-9.139787,30/3/17
66077974,Shared room,Arroios,60,4.5,1,1,13,1,38.73177,-9.140376,30/3/17
4330528,Entire home/apt,Penha de França,0,0,8,3,103,1,38.721071,-9.116239,30/3/17
35943962,Entire home/apt,Misericórdia,4,5,8,3,136,1,38.711912,-9.147894,30/3/17
35943962,Entire home/apt,Misericórdia,1,0,8,2,136,1,38.713506,-9.144333,30/3/17
22036235,Entire home/apt,Santa Maria Maior,4,4.5,7,2,123,1,38.711817,-9.130666,30/3/17
22192546,Entire home/apt,Santa Maria Maior,0,0,7,3,118,1,38.712094,-9.137247,30/3/17
8116715,Entire home/apt,Misericórdia,12,4.5,6,0,100,1,38.713505,-9.141853,30/3/17
32734762,Entire home/apt,Santa Maria Maior,12,4.5,6,2,100,1,38.714357,-9.132941,30/3/17
90605007,Entire home/apt,Santa Maria Maior,20,5,6,3,95,1,38.711457,-9.130378,30/3/17
1489164,Entire home/apt,São Vicente,12,5,6,2,106,1,38.714589,-9.126736,30/3/17
28423000,Entire home/apt,Misericórdia,11,4.5,5,2,77,1,38.712274,-9.145316,30/3/17
682628,Entire home/apt,Misericórdia,3,4.5,6,2,77,1,38.712715,-9.144877,30/3/17
1420823,Entire home/apt,Santa Maria Maior,20,4,5,2,64,1,38.712548,-9.125778,30/3/17
20380623,Entire home/apt,Santa Maria Maior,3,4.5,8,4,69,1,38.71652,-9.134212,30/3/17
1756107,Entire home/apt,Santa Maria Maior,0,0,5,2,76,1,38.713114,-9.127297,30/3/17
83347290,Entire home/apt,Santa Maria Maior,4,5,5,2,77,1,38.713739,-9.136064,30/3/17
1756107,Entire home/apt,Santa Maria Maior,0,0,5,2,76,1,38.71282,-9.127566,30/3/17
3953109,Entire home/apt,Misericórdia,14,4,6,2,81,1,38.712392,-9.143844,30/3/17
104083974,Entire home/apt,Misericórdia,0,0,6,2,72,1,38.711101,-9.148631,30/3/17
6277622,Entire home/apt,Santa Maria Maior,23,4,5,1,57,1,38.712869,-9.128174,30/3/17
4529798,Entire home/apt,Misericórdia,8,4,5,2,43,1,38.711365,-9.147082,30/3/17
23417007,Entire home/apt,Santa Maria Maior,0,0,6,2,54,1,38.712209,-9.129056,30/3/17
19455234,Entire home/apt,Misericórdia,33,4,6,4,62,1,38.713302,-9.144377,30/3/17
1526948,Entire home/apt,Santa Maria Maior,0,0,4,2,239,1,38.712124,-9.142224,30/3/17
7706152,Entire home/apt,Santo António,4,4.5,6,2,244,1,38.727097,-9.14441,30/3/17
59010273,Entire home/apt,Arroios,4,4.5,10,5,195,1,38.723982,-9.133781,30/3/17
35027409,Entire home/apt,Arroios,0,0,9,5,188,1,38.734122,-9.131785,30/3/17
11707167,Entire home/apt,Parque das Nações,2,0,4,2,133,1,38.774289,-9.098324,30/3/17
104206635,Entire home/apt,Avenidas Novas,0,0,8,4,111,1,38.741047,-9.149245,30/3/17
17786205,Entire home/apt,Parque das Nações,0,0,4,2,111,1,38.768104,-9.095683,30/3/17
34002355,Entire home/apt,Avenidas Novas,0,0,6,4,167,1,38.725741,-9.157289,30/3/17
4861007,Entire home/apt,Parque das Nações,0,0,6,2,177,1,38.767782,-9.098043,30/3/17
5880354,Entire home/apt,Estrela,0,0,5,3,111,1,38.710877,-9.159919,30/3/17
2174752,Entire home/apt,Santa Maria Maior,15,3.5,3,1,89,1,38.712072,-9.130241,30/3/17
13265858,Entire home/apt,Santa Maria Maior,18,4,4,1,100,1,38.711193,-9.128862,30/3/17
7287388,Entire home/apt,Parque das Nações,8,5,4,1,89,1,38.774032,-9.096766,30/3/17
520897,Entire home/apt,Santa Maria Maior,21,4.5,4,1,77,1,38.71131,-9.129435,30/3/17
18135007,Entire home/apt,Santa Maria Maior,45,4.5,5,1,72,1,38.711178,-9.12906,30/3/17
73163236,Entire home/apt,Misericórdia,10,4,4,2,61,1,38.71283,-9.144757,30/3/17
3953109,Entire home/apt,Santa Maria Maior,6,4,4,1,53,1,38.711698,-9.126615,30/3/17
4378227,Entire home/apt,Santa Maria Maior,19,4,4,1,46,1,38.712091,-9.129837,30/3/17
15630080,Entire home/apt,São Vicente,2,0,3,1,56,1,38.712991,-9.129168,30/3/17
46936131,Entire home/apt,Santa Maria Maior,0,0,3,1,56,1,38.712964,-9.128719,30/3/17
2727077,Entire home/apt,Santa Maria Maior,178,4.5,6,2,62,1,38.714837,-9.131738,30/3/17
30056520,Entire home/apt,Santa Maria Maior,15,4,3,0,56,1,38.712858,-9.128079,30/3/17
606884,Entire home/apt,Santa Maria Maior,49,4,3,1,56,1,38.713684,-9.131604,30/3/17
5575715,Entire home/apt,São Vicente,45,4.5,4,1,58,1,38.713024,-9.129368,30/3/17
5173226,Entire home/apt,Santa Maria Maior,37,4.5,4,1,62,1,38.712734,-9.130217,30/3/17
7146174,Entire home/apt,Santa Maria Maior,23,4.5,4,1,61,1,38.712539,-9.1273,30/3/17
15603840,Entire home/apt,Lumiar,2,0,4,1,61,1,38.771462,-9.151756,30/3/17
7146174,Entire home/apt,Misericórdia,9,4.5,12,3,383,1,38.713971,-9.144737,30/3/17
897614,Entire home/apt,Misericórdia,1,0,9,4,211,1,38.709389,-9.143518,30/3/17
61287785,Entire home/apt,Lumiar,0,0,6,2,278,1,38.765225,-9.154517,30/3/17
45429583,Entire home/apt,Santa Maria Maior,2,0,4,3,200,1,38.710609,-9.137068,30/3/17
100083845,Entire home/apt,Santa Maria Maior,0,0,7,2,198,1,38.710587,-9.130052,30/3/17
26070945,Entire home/apt,Santo António,0,0,12,4,174,1,38.717425,-9.146131,30/3/17
20225857,Entire home/apt,Misericórdia,6,5,10,4,167,1,38.711101,-9.144833,30/3/17
20225857,Entire home/apt,Misericórdia,0,0,16,5,167,1,38.709662,-9.143644,30/3/17
16102810,Entire home/apt,Estrela,0,0,5,3,139,1,38.708233,-9.155783,30/3/17
4861007,Entire home/apt,Parque das Nações,8,4.5,6,2,132,1,38.773469,-9.098614,30/3/17
7373929,Entire home/apt,Arroios,16,4.5,6,2,111,1,38.729112,-9.13517,30/3/17
36624909,Entire home/apt,Parque das Nações,1,0,5,2,112,1,38.759095,-9.094427,30/3/17
43258704,Entire home/apt,Santa Clara,0,0,3,1,106,1,38.782385,-9.158523,30/3/17
36624909,Entire home/apt,Parque das Nações,8,4.5,4,2,123,1,38.75781,-9.095752,30/3/17
86385297,Entire home/apt,Arroios,0,0,4,2,89,1,38.721682,-9.140011,30/3/17
16994504,Entire home/apt,Santa Maria Maior,0,0,4,1,95,1,38.712738,-9.127904,30/3/17
128698,Entire home/apt,Alcântara,25,5,2,1,71,1,38.701349,-9.190773,30/3/17
43296987,Entire home/apt,Benfica,1,0,4,2,66,1,38.752133,-9.19692,30/3/17
44237653,Entire home/apt,Areeiro,0,0,4,1,72,1,38.738023,-9.132467,30/3/17
82463281,Entire home/apt,Avenidas Novas,3,4,5,2,67,1,38.739772,-9.155668,30/3/17
11707167,Entire home/apt,Parque das Nações,2,0,4,1,78,1,38.759138,-9.094637,30/3/17
93989610,Entire home/apt,Benfica,0,0,2,1,56,1,38.756842,-9.197891,30/3/17
32765559,Entire home/apt,Santa Maria Maior,0,0,4,1,50,1,38.714921,-9.138537,30/3/17
8104036,Entire home/apt,Alvalade,0,0,2,1,61,1,38.749595,-9.140948,30/3/17
46936131,Entire home/apt,Santa Maria Maior,15,4.5,3,1,56,1,38.712893,-9.127339,30/3/17
1969293,Entire home/apt,Santa Maria Maior,22,4.5,4,1,61,1,38.713797,-9.128115,30/3/17
15223189,Entire home/apt,Avenidas Novas,6,4.5,4,2,33,1,38.727225,-9.15826,30/3/17
17784132,Entire home/apt,Arroios,0,0,10,5,195,1,38.73065,-9.140357,30/3/17
82468850,Entire home/apt,Arroios,2,0,5,4,199,1,38.721335,-9.135484,30/3/17
136230,Entire home/apt,Misericórdia,2,0,8,4,188,1,38.711053,-9.149732,30/3/17
39799714,Entire home/apt,Misericórdia,0,0,8,3,200,1,38.713626,-9.151361,30/3/17
15916831,Entire home/apt,Parque das Nações,5,5,8,4,188,1,38.762152,-9.097251,30/3/17
682628,Entire home/apt,Olivais,1,0,11,5,206,1,38.767178,-9.107725,30/3/17
104895997,Entire home/apt,Santa Maria Maior,0,0,4,1,187,1,38.711198,-9.142023,30/3/17
2803281,Entire home/apt,Arroios,11,4.5,10,4,190,1,38.73637,-9.131719,30/3/17
31476310,Entire home/apt,São Domingos de Benfica,2,0,7,3,200,1,38.745838,-9.167587,30/3/17
29804395,Entire home/apt,Estrela,18,5,6,3,188,1,38.7132,-9.155391,30/3/17
3953109,Entire home/apt,Misericórdia,2,0,8,4,196,1,38.715899,-9.149128,30/3/17
1466881,Entire home/apt,Santo António,0,0,10,3,200,1,38.726839,-9.144254,30/3/17
41445904,Entire home/apt,Misericórdia,2,0,6,2,203,1,38.705951,-9.143121,30/3/17
122101271,Entire home/apt,Santa Maria Maior,0,0,6,3,206,1,38.711251,-9.135826,30/3/17
2174752,Entire home/apt,Santa Maria Maior,17,4.5,8,3,188,1,38.712609,-9.13998,30/3/17
4498150,Entire home/apt,Santa Maria Maior,0,0,6,3,195,1,38.711757,-9.132882,30/3/17
6092464,Entire home/apt,Campo de Ourique,2,0,5,3,195,1,38.719159,-9.168816,30/3/17
1029524,Entire home/apt,Santo António,26,4.5,16,6,200,1,38.716793,-9.146153,30/3/17
8911887,Entire home/apt,Estrela,17,4.5,6,3,186,1,38.707762,-9.15299,30/3/17
15189236,Entire home/apt,Misericórdia,0,0,6,3,188,1,38.712631,-9.151681,30/3/17
1312785,Entire home/apt,São Vicente,8,4.5,4,2,200,1,38.714228,-9.128498,30/3/17
18218095,Entire home/apt,Ajuda,3,5,12,7,206,1,38.702327,-9.193211,30/3/17
2396258,Entire home/apt,Santa Maria Maior,56,5,10,3,187,1,38.710974,-9.133562,30/3/17
60117825,Entire home/apt,Santa Maria Maior,15,5,5,1,200,1,38.709229,-9.138331,30/3/17
66194176,Entire home/apt,Penha de França,4,5,6,3,200,1,38.724436,-9.129255,30/3/17
107564567,Entire home/apt,Santa Maria Maior,0,0,4,1,206,1,38.719067,-9.136094,30/3/17
29444462,Entire home/apt,São Domingos de Benfica,0,0,8,4,200,1,38.745594,-9.168628,30/3/17
3953109,Entire home/apt,Santa Maria Maior,0,0,6,3,199,1,38.712942,-9.136924,30/3/17
4968351,Entire home/apt,Estrela,0,0,10,4,195,1,38.704128,-9.163441,30/3/17
47251302,Entire home/apt,Avenidas Novas,7,5,10,5,200,1,38.743311,-9.147785,30/3/17
36110586,Entire home/apt,Santa Maria Maior,48,5,6,3,187,1,38.708452,-9.139384,30/3/17
3674919,Entire home/apt,Santa Maria Maior,27,4.5,7,3,200,1,38.712101,-9.141703,30/3/17
20029709,Entire home/apt,Misericórdia,25,5,7,4,195,1,38.711428,-9.144843,30/3/17
9386948,Entire home/apt,Santo António,0,0,5,2,199,1,38.717708,-9.152479,30/3/17
3168317,Entire home/apt,Santa Maria Maior,0,0,2,1,195,1,38.710072,-9.130168,30/3/17
31007246,Entire home/apt,São Vicente,50,4.5,8,3,186,1,38.720005,-9.126055,30/3/17
3841323,Entire home/apt,Santo António,61,4.5,10,4,206,1,38.724433,-9.152984,30/3/17
3897446,Entire home/apt,Santo António,28,4.5,9,3,202,1,38.71671,-9.152749,30/3/17
184400,Entire home/apt,Estrela,0,0,10,4,167,1,38.705532,-9.16856,30/3/17
2381591,Entire home/apt,Estrela,0,0,6,2,155,1,38.706895,-9.166805,30/3/17
29344724,Entire home/apt,Santa Maria Maior,2,0,8,2,161,1,38.71059,-9.135775,30/3/17
3812695,Entire home/apt,Estrela,3,4,6,2,156,1,38.708605,-9.155547,30/3/17
18794298,Entire home/apt,Campo de Ourique,0,0,5,2,167,1,38.715647,-9.164215,30/3/17
184400,Entire home/apt,Campo de Ourique,21,4.5,4,2,167,1,38.719993,-9.158924,30/3/17
22485082,Entire home/apt,Santo António,0,0,5,1,167,1,38.721941,-9.155803,30/3/17
16856992,Entire home/apt,Misericórdia,6,5,8,3,166,1,38.705734,-9.143323,30/3/17
45429583,Entire home/apt,Misericórdia,0,0,2,1,156,1,38.706962,-9.14291,30/3/17
1593947,Entire home/apt,Santo António,8,4.5,10,3,167,1,38.717268,-9.146558,30/3/17
45429583,Entire home/apt,Misericórdia,0,0,6,2,167,1,38.710299,-9.15183,30/3/17
11388325,Entire home/apt,Misericórdia,0,0,5,2,150,1,38.70954,-9.151304,30/3/17
11707167,Entire home/apt,Misericórdia,3,5,6,2,167,1,38.708355,-9.150437,30/3/17
45429583,Entire home/apt,Misericórdia,2,0,6,2,173,1,38.708903,-9.150505,30/3/17
39799714,Entire home/apt,Misericórdia,0,0,8,3,156,1,38.713762,-9.150556,30/3/17
45429583,Entire home/apt,Misericórdia,0,0,6,2,178,1,38.709102,-9.147825,30/3/17
29344724,Entire home/apt,Santo António,4,4.5,8,3,167,1,38.717032,-9.147388,30/3/17
1593947,Entire home/apt,Santo António,46,5,10,3,167,1,38.716704,-9.146685,30/3/17
682628,Entire home/apt,Misericórdia,16,4,9,4,156,1,38.712369,-9.144924,30/3/17
1282676,Entire home/apt,Misericórdia,1,0,6,2,150,1,38.710156,-9.143678,30/3/17
